step,baseline,ood,ood_enhance,iid_v3
1000,0.88,0.86,0.9024390243902439,0.8292682926829268
2000,0.94,0.9,0.926829268292683,0.8780487804878049
3000,0.92,0.96,0.9024390243902439,0.926829268292683
4000,0.96,0.94,0.926829268292683,0.926829268292683
5000,0.9,0.96,0.8780487804878049,0.9512195121951219
6000,0.96,1.0,0.975609756097561,0.975609756097561
7000,0.88,0.94,0.975609756097561,0.9512195121951219
8000,0.94,0.98,0.9512195121951219,0.9512195121951219
9000,0.92,1.0,0.975609756097561,0.9512195121951219
10000,0.88,0.96,0.926829268292683,0.9024390243902439
11000,0.98,0.9,0.975609756097561,0.9512195121951219
12000,,0.94,0.9512195121951219,0.9512195121951219
13000,,0.88,0.975609756097561,0.9512195121951219
14000,,0.94,0.975609756097561,0.975609756097561
15000,,0.98,0.975609756097561,0.975609756097561
16000,,0.98,0.9512195121951219,0.9512195121951219
17000,,0.96,0.9512195121951219,0.975609756097561
18000,,0.94,0.975609756097561,0.975609756097561
19000,,0.94,0.926829268292683,0.975609756097561
20000,,0.96,0.975609756097561,0.975609756097561
21000,,0.98,0.9512195121951219,0.9512195121951219
22000,,0.92,0.8536585365853658,0.9512195121951219
23000,,0.96,0.975609756097561,0.975609756097561
24000,,0.94,0.975609756097561,0.975609756097561
25000,,0.94,,0.926829268292683
26000,,,,0.975609756097561
27000,,,,0.9512195121951219
28000,,,,0.975609756097561
29000,,,,0.9512195121951219
30000,,,,0.9512195121951219
31000,,,,0.975609756097561
32000,,,,0.975609756097561
33000,,,,0.9512195121951219
34000,,,,0.9512195121951219
35000,,,,0.9512195121951219
36000,,,,0.975609756097561
37000,,,,0.975609756097561
38000,,,,0.975609756097561
39000,,,,0.9512195121951219
40000,,,,0.9512195121951219
41000,,,,0.9512195121951219
42000,,,,0.975609756097561
43000,,,,0.9512195121951219
44000,,,,0.975609756097561
45000,,,,0.9512195121951219
46000,,,,0.975609756097561
47000,,,,0.926829268292683
